"year","site","collector","species","sex","size","weight","comment"
2010,"Alberton",1827,"Cancer irroratus","F",8,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",10,NA,"softshell"
2010,"Alberton",1827,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",10,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",10,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",10,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1827,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",8,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",8,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1827,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1827,"Cancer irroratus","",5,NA,""
2010,"Alberton",1827,"Cancer irroratus","",5,NA,""
2010,"Alberton",1827,"Cancer irroratus","",5,NA,""
2010,"Alberton",1827,"Cancer irroratus","",5,NA,""
2010,"Alberton",1827,"Cancer irroratus","",4,NA,""
2010,"Alberton",1827,"Cancer irroratus","",4,NA,""
2010,"Alberton",1827,"Cancer irroratus","",4,NA,""
2010,"Alberton",1827,"Cancer irroratus","",4,NA,""
2010,"Alberton",1828,"Tautogolabrus adspersus","",81,7.5,""
2010,"Alberton",1828,"Ulvaria subbifurcata","",119,17.7,""
2010,"Alberton",1828,"Ulvaria subbifurcata","",105,9.4,""
2010,"Alberton",1828,"Pholis gunnellus","",89,2.3,""
2010,"Alberton",1828,"Cancer irroratus","F",28,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",28,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",24,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",23,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",20,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",21,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",19,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",22,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",20,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",22,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",18,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",19,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",17,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",19,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",19,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",17,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",16,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",15,NA,"softshell"
2010,"Alberton",1828,"Cancer irroratus","M",15,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",15,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",15,NA,"softshell"
2010,"Alberton",1828,"Cancer irroratus","M",17,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",14,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",14,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",12,NA,"softshell"
2010,"Alberton",1828,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",7,NA,"softshell"
2010,"Alberton",1828,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1828,"Cancer irroratus","",5,NA,""
2010,"Alberton",1828,"Cancer irroratus","",5,NA,""
2010,"Alberton",1828,"Cancer irroratus","",5,NA,""
2010,"Alberton",1828,"Cancer irroratus","",4,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",8,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",12,NA,"softshell"
2010,"Alberton",1828,"Cancer irroratus","F",12,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",11,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",11,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",9,NA,"softshell"
2010,"Alberton",1828,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",12,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",11,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1828,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",10,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",10,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",10,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1828,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1826,"Tautogolabrus adspersus","",65,4.1,""
2010,"Alberton",1826,"Tautogolabrus adspersus","",40,0.6,""
2010,"Alberton",1826,"Tautogolabrus adspersus","",52,2,""
2010,"Alberton",1826,"Tautogolabrus adspersus","",89,10.9,""
2010,"Alberton",1826,"Pholis gunnellus","",93,2.3,""
2010,"Alberton",1826,"Ulvaria subbifurcata","",121,17.9,""
2010,"Alberton",1826,"Cancer irroratus","M",35,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",29,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",27,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",23,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",23,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",25,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",27,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",22,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",24,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",21,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",23,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",22,NA,"softshell"
2010,"Alberton",1826,"Cancer irroratus","F",19,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",18,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",15,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",14,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",17,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",17,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",19,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",19,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",19,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",14,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",15,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",16,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",12,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",15,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",12,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",14,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",11,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",14,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",15,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",17,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",11,NA,"softshell"
2010,"Alberton",1826,"Cancer irroratus","M",14,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",11,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",12,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",11,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",8,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",11,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",8,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",11,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",11,NA,"softshell"
2010,"Alberton",1826,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",9,NA,"softshell"
2010,"Alberton",1826,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",8,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",8,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1826,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",NA,NA,"broken"
2010,"Alberton",1826,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",12,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",12,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",14,NA,"softshell"
2010,"Alberton",1826,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",13,NA,"softshell"
2010,"Alberton",1826,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",10,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",6,NA,"softshell"
2010,"Alberton",1826,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1826,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1826,"Cancer irroratus","",5,NA,""
2010,"Alberton",1826,"Cancer irroratus","",5,NA,""
2010,"Alberton",1826,"Cancer irroratus","",5,NA,""
2010,"Alberton",1826,"Cancer irroratus","",5,NA,""
2010,"Alberton",1826,"Cancer irroratus","",4,NA,""
2010,"Alberton",1820,"Ulvaria subbifurcata","",96,2.7,""
2010,"Alberton",1820,"Cancer irroratus","M",29,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",28,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",29,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",24,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",23,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",21,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",23,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",19,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",22,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",19,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",19,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",19,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",17,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",19,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",15,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",16,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",16,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",15,NA,"softshell"
2010,"Alberton",1820,"Cancer irroratus","F",15,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",15,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",14,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",16,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",16,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",14,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",15,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",12,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",14,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",13,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",10,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",11,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",11,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",12,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",13,NA,""
2010,"Alberton",1820,"Cancer irroratus","",5,NA,""
2010,"Alberton",1820,"Cancer irroratus","",5,NA,""
2010,"Alberton",1820,"Cancer irroratus","",5,NA,""
2010,"Alberton",1820,"Cancer irroratus","",5,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",8,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",8,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1820,"Cancer irroratus","",5,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",11,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",8,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",9,NA,"softshell"
2010,"Alberton",1820,"Cancer irroratus","F",10,NA,"softshell"
2010,"Alberton",1820,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1820,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",10,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1820,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1832,"Cancer irroratus","M",27,NA,""
2010,"Alberton",1832,"Cancer irroratus","F",29,NA,""
2010,"Alberton",1832,"Cancer irroratus","F",23,NA,""
2010,"Alberton",1832,"Cancer irroratus","F",15,NA,""
2010,"Alberton",1832,"Cancer irroratus","M",18,NA,""
2010,"Alberton",1832,"Cancer irroratus","F",15,NA,""
2010,"Alberton",1832,"Cancer irroratus","F",16,NA,""
2010,"Alberton",1832,"Cancer irroratus","M",12,NA,""
2010,"Alberton",1832,"Cancer irroratus","M",13,NA,""
2010,"Alberton",1832,"Cancer irroratus","F",13,NA,""
2010,"Alberton",1832,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1832,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1832,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1832,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1832,"Cancer irroratus","M",10,NA,""
2010,"Alberton",1832,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1832,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",8,NA,"softshell"
2010,"Alberton",1819,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",11,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",15,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",10,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",12,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",10,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",13,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",13,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",15,NA,"softshell"
2010,"Alberton",1819,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",10,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",12,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",11,NA,""
2010,"Alberton",1819,"Cancer irroratus","",4,NA,""
2010,"Alberton",1819,"Cancer irroratus","",4,NA,""
2010,"Alberton",1819,"Cancer irroratus","",5,NA,""
2010,"Alberton",1819,"Cancer irroratus","",5,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",8,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",7,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",6,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",9,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",9,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",8,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",6,NA,"softshell"
2010,"Alberton",1819,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",6,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",7,NA,"softshell"
2010,"Alberton",1819,"Cancer irroratus","F",8,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",7,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",48,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",43,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",40,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",31,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",31,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",33,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",23,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",25,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",24,NA,""
2010,"Alberton",1819,"Cancer irroratus","",NA,NA,"broken"
2010,"Alberton",1819,"Cancer irroratus","M",16,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",22,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",21,NA,""
2010,"Alberton",1819,"Cancer irroratus","M",17,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",18,NA,""
2010,"Alberton",1819,"Cancer irroratus","F",18,NA,""
